Galaxy Number,X coord,Y coord,X radius,Y radius,Pixel Count 
17544,683,1776,1,1,12.0 
17545,1387,1779,1,1,32.0 
17546,1450,1782,1,1,43.0 
17547,1389,1787,1,1,12.0 
17548,152,1792,1,1,65.0 
17549,1390,1794,1,1,25.0 
17550,2043,1798,1,1,31.0 
17551,2092,1806,1,1,46.0 
17552,1057,1817,1,1,5.0 
17553,2341,1822,1,1,30.0 
17554,2341,1823,1,1,27.0 
17555,151,1826,1,1,31.0 
17556,2118,1831,1,1,23.0 
17557,1112,1841,1,1,16.0 
17558,582,1846,1,1,36.0 
17559,580,1848,1,1,28.0 
17560,1649,1851,1,1,42.0 
17561,1322,1859,1,1,32.0 
17562,1963,1870,1,1,40.0 
17563,2101,1877,1,1,20.0 
17564,1829,1883,1,1,46.0 
17565,898,1889,1,1,31.0 
17566,2111,1893,1,1,47.0 
17567,476,1898,1,1,15.0 
17568,308,1913,1,1,40.0 
17569,1068,1913,1,1,35.0 
17570,2185,1921,1,1,31.0 
17571,2155,1923,1,1,28.0 
17572,2395,1923,1,2,66.0 
17573,1312,1925,1,1,27.0 
17574,1098,1930,1,1,31.0 
17575,1096,1935,1,1,17.0 
17576,2461,1936,1,1,36.0 
17577,1468,1944,1,1,27.0 
17578,147,1950,1,1,32.0 
17579,1261,1952,1,1,23.0 
17580,2254,1955,1,1,31.0 
17581,2334,1956,1,1,31.0 
17582,2094,1961,1,1,34.0 
17583,2419,1963,1,1,48.0 
17584,2372,1971,1,1,31.0 
17585,1971,1976,11,1,132.0 
17586,2461,1980,1,1,-4.0 
17587,2118,1983,1,1,23.0 
17588,2466,1984,1,1,48.0 
17589,2302,1991,1,1,39.0 
17590,1503,1995,1,1,60.0 
17591,1650,2012,1,1,50.0 
17592,214,2024,1,1,29.0 
17593,1172,2041,1,1,17.0 
17594,2307,2051,1,1,47.0 
17595,1661,2052,1,1,32.0 
17596,483,2061,1,1,39.0 
17597,483,2063,1,1,9.0 
17598,756,2069,1,1,8.0 
17599,2297,2096,4,2,234.0 
17600,1828,2097,1,1,52.0 
17601,1878,2099,1,1,37.0 
17602,2205,2102,1,1,27.0 
17603,765,2103,1,1,24.0 
17604,765,2104,1,1,24.0 
17605,103,2106,1,1,77.0 
17606,108,2108,1,1,56.0 
17607,1094,2122,1,1,26.0 
17608,645,2134,1,1,34.0 
17609,2461,2134,1,1,29.0 
17610,1754,2138,1,1,24.0 
17611,2466,2140,1,1,23.0 
17612,427,2151,1,1,25.0 
17613,949,2159,1,1,26.0 
17614,2032,2161,1,1,21.0 
17615,1979,2163,1,4,31.0 
17616,1566,2169,1,1,40.0 
17617,185,2176,1,1,40.0 
17618,1726,2198,1,1,23.0 
17619,2345,2199,1,1,23.0 
17620,1344,2203,1,1,24.0 
17621,1714,2205,1,1,25.0 
17622,583,2217,1,1,22.0 
17623,1256,2219,1,1,31.0 
17624,629,2221,1,1,25.0 
17625,1353,2224,1,1,44.0 
17626,413,2228,1,1,48.0 
17627,718,2250,1,1,30.0 
17628,2356,2253,1,1,32.0 
17629,720,2255,1,1,17.0 
17630,843,2265,1,1,10.0 
17631,842,2266,1,1,22.0 
17632,2361,2267,1,1,32.0 
17633,2453,2270,1,1,54.0 
17634,2454,2272,1,1,39.0 
17635,360,2275,1,1,23.0 
17636,2258,2276,1,1,43.0 
17637,451,2281,1,1,18.0 
17638,2317,2283,1,1,18.0 
17639,430,2290,1,1,17.0 
17640,2380,2305,1,1,26.0 
17641,937,2307,1,1,34.0 
17642,2379,2307,1,1,8.0 
17643,432,2312,31,1,192.0 
17644,463,2312,1,1,20.0 
17645,1242,2314,1,1,61.0 
17646,925,2315,2,1,9.0 
17647,930,2316,1,1,5.0 
17648,938,2317,1,5,33.0 
17649,1558,2318,1,1,49.0 
17650,450,2319,1,1,29.0 
17651,950,2321,1,1,37.0 
17652,1767,2322,1,1,10.0 
17653,1767,2323,1,1,13.0 
17654,2152,2326,1,1,14.0 
17655,857,2327,1,1,19.0 
17656,2391,2328,2,1,51.0 
17657,1950,2331,1,1,28.0 
17658,2228,2337,1,1,26.0 
17659,853,2339,1,1,15.0 
17660,1354,2342,1,1,24.0 
17661,936,2371,1,1,22.0 
17662,595,2373,1,1,37.0 
17663,834,2375,1,1,27.0 
17664,1454,2375,1,1,29.0 
17665,806,2388,1,1,23.0 
17666,794,2389,1,1,27.0 
17667,679,2395,1,1,27.0 
17668,681,2397,1,1,43.0 
17669,1134,2399,1,1,39.0 
17670,1512,2404,1,1,18.0 
17671,2326,2407,1,1,43.0 
17672,363,2416,1,1,13.0 
17673,364,2416,1,1,3.0 
17674,962,2419,1,4,105.0 
17675,652,2424,1,1,39.0 
17676,371,2444,1,1,24.0 
17677,501,2448,1,1,16.0 
17678,442,2449,1,1,26.0 
17679,501,2451,1,1,21.0 
17680,503,2451,1,1,34.0 
17681,1462,2465,1,1,11.0 
17682,1463,2465,1,1,16.0 
17683,1999,2465,1,1,22.0 
17684,1505,2470,1,1,31.0 
17685,1192,2478,1,1,18.0 
17686,513,2488,1,1,13.0 
17687,708,2495,1,1,13.0 
17688,2422,2495,1,1,75.0 
17689,1168,2498,1,1,28.0 
17690,1515,2513,1,1,54.0 
17691,104,2518,1,1,-3.0 
17692,147,2519,1,1,42.0 
17693,391,2525,1,1,6.0 
17694,1569,2525,1,1,21.0 
17695,1586,2530,1,1,47.0 
17696,2035,2530,1,1,15.0 
17697,1401,2534,1,1,31.0 
17698,997,2535,1,1,24.0 
17699,1532,2551,1,1,26.0 
17700,639,2554,1,1,13.0 
17701,641,2554,1,1,29.0 
17702,639,2557,1,1,11.0 
17703,790,2559,1,1,40.0 
17704,740,2564,1,1,25.0 
17705,647,2568,1,1,40.0 
17706,647,2569,1,1,32.0 
17707,1573,2569,1,1,43.0 
17708,1744,2569,1,1,42.0 
17709,630,2571,1,1,3.0 
17710,2187,2572,1,1,33.0 
17711,1730,2577,2,2,22.0 
17712,943,2580,1,1,16.0 
17713,2132,2580,1,1,34.0 
17714,2131,2581,1,1,36.0 
17715,1747,2586,1,1,32.0 
17716,1121,2588,1,1,46.0 
17717,1018,2590,1,1,12.0 
17718,2034,2591,1,1,33.0 
17719,2076,2591,1,1,25.0 
17720,1041,2593,1,1,33.0 
17721,1109,2603,1,1,10.0 
17722,936,2609,1,1,16.0 
17723,936,2610,1,1,30.0 
17724,752,2612,1,1,15.0 
17725,179,2617,1,1,17.0 
17726,1540,2622,1,1,39.0 
17727,1915,2626,1,1,49.0 
17728,577,2634,1,1,34.0 
17729,2020,2637,1,1,22.0 
17730,2019,2638,1,1,34.0 
17731,166,2644,1,1,65.0 
17732,2232,2648,1,1,19.0 
17733,998,2652,1,1,18.0 
17734,808,2657,1,1,15.0 
17735,1318,2657,1,1,33.0 
17736,509,2658,1,1,33.0 
17737,808,2660,1,1,19.0 
17738,809,2660,1,1,24.0 
17739,820,2663,16,11,4328.0 
17740,1941,2667,1,1,31.0 
17741,525,2668,1,1,32.0 
17742,1771,2668,1,1,37.0 
17743,1122,2682,1,1,23.0 
17744,111,2683,1,1,49.0 
17745,2177,2687,1,1,42.0 
17746,1024,2688,1,1,17.0 
17747,750,2691,2,2,74.0 
17748,1658,2693,1,1,34.0 
17749,181,2695,1,1,41.0 
17750,697,2702,1,1,34.0 
17751,179,2709,17,1,82.0 
17752,196,2709,1,1,26.0 
17753,1268,2709,1,1,20.0 
17754,890,2710,1,1,23.0 
17755,179,2711,17,1,22.0 
17756,709,2712,1,1,33.0 
17757,1277,2723,1,1,36.0 
17758,2167,2725,1,1,43.0 
17759,2203,2728,1,1,57.0 
17760,1012,2734,1,1,13.0 
17761,1011,2735,1,1,23.0 
17762,1977,2736,1,1,14.0 
17763,1013,2737,1,1,32.0 
17764,2003,2739,1,1,36.0 
17765,1952,2743,1,1,32.0 
17766,1930,2745,1,1,25.0 
17767,1949,2745,1,1,14.0 
17768,656,2748,1,1,45.0 
17769,677,2751,1,1,37.0 
17770,1076,2753,1,1,30.0 
17771,1778,2754,1,1,21.0 
17772,290,2767,1,1,21.0 
17773,292,2768,1,1,23.0 
17774,1286,2768,1,1,35.0 
17775,1253,2772,1,1,27.0 
17776,1102,2773,1,1,20.0 
17777,1289,2773,1,1,38.0 
17778,1827,2774,1,1,12.0 
17779,199,2775,1,1,73.0 
17780,1022,2781,1,1,13.0 
17781,897,2786,1,1,11.0 
17782,1116,2788,6,1,96.0 
17783,630,2789,1,1,19.0 
17784,2010,2790,1,1,24.0 
17785,1271,2792,1,1,4.0 
17786,2338,2792,1,1,31.0 
17787,243,2793,1,1,14.0 
17788,2103,2794,1,1,15.0 
17789,2208,2794,1,1,34.0 
17790,2209,2795,1,1,45.0 
17791,1010,2796,1,1,16.0 
17792,2395,2798,1,1,49.0 
17793,1113,2802,1,1,22.0 
17794,2394,2807,1,1,48.0 
17795,1005,2808,6,1,47.0 
17796,1010,2808,1,1,14.0 
17797,1013,2813,1,1,27.0 
17798,1350,2820,1,1,4.0 
17799,1351,2820,1,1,9.0 
17800,706,2822,1,1,35.0 
17801,703,2823,1,1,26.0 
17802,1192,2823,1,1,16.0 
17803,1196,2825,1,1,21.0 
17804,1669,2825,1,1,27.0 
17805,2208,2825,2,4,247.0 
17806,2210,2826,2,1,24.0 
17807,1602,2834,1,1,46.0 
17808,2310,2841,1,1,59.0 
17809,1663,2842,1,1,22.0 
17810,1516,2847,1,1,18.0 
17811,1717,2849,1,1,18.0 
17812,2086,2850,5,4,983.0 
17813,1529,2858,1,1,4.0 
17814,1545,2858,1,1,17.0 
17815,2364,2859,1,1,39.0 
17816,2068,2862,1,1,22.0 
17817,910,2865,1,1,11.0 
17818,1594,2867,1,1,39.0 
17819,909,2870,1,1,19.0 
17820,1168,2870,1,1,15.0 
17821,776,2872,1,1,31.0 
17822,1678,2872,1,1,20.0 
17823,1361,2873,1,1,9.0 
17824,1363,2875,1,1,39.0 
17825,1493,2878,1,1,15.0 
17826,1495,2879,1,1,22.0 
17827,1651,2880,1,1,20.0 
17828,1673,2880,1,1,14.0 
17829,1510,2881,1,1,18.0 
17830,2466,2884,1,1,50.0 
17831,2449,2885,1,1,38.0 
17832,1511,2886,1,1,31.0 
17833,1771,2899,1,1,19.0 
17834,1491,2900,1,1,22.0 
17835,986,2904,1,2,58.0 
17836,1587,2910,1,1,19.0 
17837,1402,2911,1,1,32.0 
17838,2464,2911,1,1,20.0 
17839,970,2912,1,1,38.0 
17840,2440,2912,1,1,10.0 
17841,2085,2915,1,1,7.0 
17842,811,2928,1,1,19.0 
17843,1534,2932,1,1,24.0 
17844,1498,2934,1,1,16.0 
17845,1074,2936,1,1,20.0 
17846,1509,2938,1,1,20.0 
17847,1407,2940,1,1,21.0 
17848,1417,2940,1,1,34.0 
17849,1479,2940,1,1,24.0 
17850,1525,2941,1,1,34.0 
17851,2241,2941,1,1,33.0 
17852,1531,2942,1,1,39.0 
17853,2161,2943,1,1,40.0 
17854,1819,2952,1,1,26.0 
17855,1895,2957,1,1,49.0 
17856,974,2960,1,1,19.0 
17857,366,2964,1,1,29.0 
17858,363,2975,1,1,28.0 
17859,381,2978,1,1,16.0 
17860,212,2984,1,1,20.0 
17861,480,2984,1,1,42.0 
17862,655,3023,1,1,29.0 
17863,1812,3032,1,1,18.0 
17864,150,3038,1,1,50.0 
17865,559,3039,1,1,42.0 
17866,2390,3040,1,1,30.0 
17867,2292,3052,1,1,6.0 
17868,2154,3053,1,1,33.0 
17869,1821,3055,1,1,23.0 
17870,1817,3056,1,1,22.0 
17871,1817,3057,1,1,8.0 
17872,1843,3059,1,1,23.0 
17873,2344,3061,1,1,21.0 
17874,2146,3062,1,1,23.0 
17875,2328,3074,1,1,32.0 
17876,1855,3096,1,1,24.0 
17877,1103,3115,1,1,19.0 
17878,749,3127,1,1,31.0 
17879,895,3129,1,1,36.0 
17880,999,3140,1,1,32.0 
17881,306,3142,1,1,46.0 
17882,920,3142,1,1,14.0 
17883,1734,3149,1,1,10.0 
17884,352,3151,1,1,43.0 
17885,2427,3157,1,1,15.0 
17886,1797,3159,1,1,37.0 
17887,1769,3160,1,1,26.0 
17888,2055,3165,1,1,35.0 
17889,2376,3168,1,1,-1.0 
17890,1708,3173,1,1,9.0 
17891,1695,3175,1,1,15.0 
17892,256,3179,1,1,34.0 
17893,1685,3182,1,1,12.0 
17894,567,3183,1,1,17.0 
17895,566,3184,1,1,41.0 
17896,758,3184,1,1,10.0 
17897,760,3184,1,1,43.0 
17898,864,3194,1,1,20.0 
17899,165,3214,1,1,69.0 
17900,1042,3218,1,1,16.0 
17901,1938,3219,1,1,25.0 
17902,872,3220,1,1,19.0 
17903,1789,3223,1,1,37.0 
17904,1914,3223,1,1,35.0 
17905,2450,3223,1,1,9.0 
17906,2466,3226,1,1,50.0 
17907,1825,3234,1,1,13.0 
17908,1025,3239,1,1,34.0 
17909,2182,3245,1,1,33.0 
17910,2460,3246,1,1,17.0 
17911,1688,3254,1,1,23.0 
17912,2188,3255,1,1,0.0 
17913,1687,3258,1,1,11.0 
17914,2260,3258,1,1,19.0 
17915,1033,3259,1,1,-6.0 
17916,2261,3260,1,1,8.0 
17917,1668,3261,1,1,24.0 
17918,1685,3264,1,1,31.0 
17919,2391,3264,1,1,51.0 
17920,1711,3265,1,1,11.0 
17921,559,3267,1,1,33.0 
17922,1655,3268,1,1,23.0 
17923,1674,3268,1,1,27.0 
17924,695,3272,1,1,20.0 
17925,821,3272,1,1,21.0 
17926,1655,3273,1,1,25.0 
17927,2422,3274,1,1,25.0 
17928,1665,3275,1,1,4.0 
17929,122,3276,1,1,45.0 
17930,801,3276,1,1,23.0 
17931,1695,3276,1,1,10.0 
17932,873,3279,1,1,19.0 
17933,1657,3281,1,1,16.0 
17934,1658,3284,1,1,13.0 
17935,1736,3284,1,1,10.0 
17936,1737,3284,1,1,15.0 
17937,1747,3285,1,1,27.0 
17938,1651,3287,1,1,6.0 
17939,1651,3288,1,1,6.0 
17940,2325,3288,1,1,42.0 
17941,2326,3288,8,1,70.0 
17942,1647,3290,1,1,6.0 
17943,1648,3291,1,1,9.0 
17944,1667,3291,1,1,12.0 
17945,1651,3293,1,1,21.0 
17946,1664,3293,1,1,16.0 
17947,1670,3296,1,1,10.0 
17948,1665,3298,1,1,20.0 
17949,2350,3298,1,1,22.0 
17950,1642,3300,1,1,7.0 
17951,2318,3300,1,4,80.0 
17952,1633,3301,1,5,-6.0 
17953,580,3302,1,1,50.0 
17954,1642,3302,1,1,6.0 
17955,1648,3302,1,1,29.0 
17956,1638,3303,1,1,6.0 
17957,1663,3304,1,1,15.0 
17958,441,3305,1,1,42.0 
17959,1638,3308,1,1,12.0 
17960,1728,3308,1,1,11.0 
17961,857,3309,1,1,17.0 
17962,1654,3309,1,1,27.0 
17963,1731,3310,1,1,19.0 
17964,1748,3311,1,1,14.0 
17965,1060,3312,1,1,15.0 
17966,1630,3312,1,1,9.0 
17967,1656,3312,1,1,19.0 
17968,1625,3313,1,1,8.0 
17969,1637,3313,1,1,9.0 
17970,1732,3313,1,1,10.0 
17971,2294,3313,1,1,15.0 
17972,1732,3315,1,1,20.0 
17973,1651,3316,1,1,8.0 
17974,1630,3317,1,1,4.0 
17975,1675,3317,1,1,9.0 
17976,2295,3317,1,1,23.0 
17977,1648,3318,1,1,19.0 
17978,2299,3318,1,1,-1.0 
17979,1614,3319,2,8,25.0 
17980,1639,3319,1,1,10.0 
17981,2302,3319,1,1,27.0 
17982,1615,3321,1,4,12.0 
17983,1828,3321,1,1,10.0 
17984,1070,3322,1,1,9.0 
17985,2284,3322,1,1,10.0 
17986,1619,3323,6,5,43.0 
17987,1615,3324,8,3,57.0 
17988,1652,3324,1,1,11.0 
17989,1831,3324,1,1,16.0 
17990,1613,3326,9,8,105.0 
17991,2270,3326,5,4,66.0 
17992,2274,3326,1,1,4.0 
17993,1631,3327,1,1,2.0 
17994,1652,3328,1,1,10.0 
17995,2265,3328,1,1,5.0 
17996,2294,3328,1,1,33.0 
17997,2253,3329,1,1,16.0 
17998,2265,3329,1,1,13.0 
17999,1069,3330,1,1,26.0 
18000,1621,3330,1,1,9.0 
18001,2254,3331,1,1,18.0 
18002,2257,3332,1,1,10.0 
18003,2290,3332,1,1,85.0 
18004,1693,3333,1,1,30.0 
18005,1640,3334,1,1,19.0 
18006,1626,3335,1,1,4.0 
18007,1640,3335,1,1,15.0 
18008,2283,3335,1,1,13.0 
18009,2318,3335,1,1,42.0 
18010,1625,3336,1,1,8.0 
18011,1627,3336,1,1,12.0 
18012,1662,3336,1,1,0.0 
18013,1626,3337,1,1,6.0 
18014,1673,3337,1,1,8.0 
18015,655,3338,1,1,34.0 
18016,1619,3338,1,5,25.0 
18017,1633,3338,1,1,7.0 
18018,1642,3338,1,1,1.0 
18019,591,3339,1,1,20.0 
18020,1668,3339,1,1,0.0 
18021,1670,3339,1,1,4.0 
18022,944,3340,1,1,33.0 
18023,1608,3340,1,1,9.0 
18024,1091,3342,1,1,26.0 
18025,1627,3342,1,1,6.0 
18026,1817,3342,1,1,16.0 
18027,1606,3343,1,1,8.0 
18028,1607,3343,2,2,22.0 
18029,1642,3343,1,1,21.0 
18030,1620,3344,1,1,3.0 
18031,817,3345,1,1,26.0 
18032,938,3345,1,1,26.0 
18033,1737,3346,1,7,76.0 
18034,1978,3346,1,1,27.0 
18035,548,3347,1,1,25.0 
18036,1739,3347,1,1,11.0 
18037,1603,3348,1,1,15.0 
18038,1610,3348,1,1,13.0 
18039,1637,3350,1,1,13.0 
18040,1635,3351,1,1,18.0 
18041,1660,3351,1,1,18.0 
18042,1762,3351,1,1,14.0 
18043,1610,3352,1,1,13.0 
18044,2353,3352,1,1,9.0 
18045,1599,3353,1,1,9.0 
18046,1734,3353,1,1,10.0 
18047,1670,3354,1,1,26.0 
18048,208,3356,1,1,36.0 
18049,1653,3356,1,1,28.0 
18050,139,3357,1,1,51.0 
18051,1639,3357,1,1,25.0 
18052,799,3362,1,1,11.0 
18053,1607,3366,1,1,10.0 
18054,1611,3366,1,1,25.0 
18055,1642,3366,1,1,33.0 
18056,2101,3368,1,1,41.0 
18057,1610,3374,1,1,8.0 
18058,841,3376,1,1,29.0 
18059,1761,3378,1,1,14.0 
18060,1681,3380,1,1,22.0 
18061,2092,3380,1,1,43.0 
18062,115,3384,1,1,44.0 
18063,1581,3384,1,1,6.0 
18064,1614,3385,1,1,7.0 
18065,1598,3386,1,1,13.0 
18066,1614,3386,4,10,134.0 
18067,1775,3386,1,1,20.0 
18068,1590,3387,1,1,11.0 
18069,1597,3387,1,1,10.0 
18070,1651,3387,1,1,13.0 
18071,1601,3388,1,1,-1.0 
18072,1601,3389,4,1,4.0 
18073,1582,3390,1,1,20.0 
18074,1595,3390,1,1,5.0 
18075,1605,3391,1,1,7.0 
18076,1586,3393,1,1,14.0 
18077,1608,3394,1,1,4.0 
18078,1644,3394,1,1,49.0 
18079,1572,3395,1,1,16.0 
18080,1577,3396,1,1,1.0 
18081,1611,3396,1,1,21.0 
18082,1581,3398,1,1,11.0 
18083,1600,3398,1,1,8.0 
18084,1614,3398,1,1,9.0 
18085,1639,3398,1,1,9.0 
18086,1639,3400,1,1,31.0 
18087,1556,3402,1,1,6.0 
18088,1599,3402,1,1,14.0 
18089,1600,3402,1,1,18.0 
18090,1559,3403,1,1,15.0 
18091,1574,3403,1,1,17.0 
18092,1578,3404,1,1,9.0 
18093,1588,3405,1,1,17.0 
18094,1568,3407,1,1,-2.0 
18095,289,3408,1,1,34.0 
18096,1569,3408,1,1,17.0 
18097,1573,3409,1,1,7.0 
18098,2414,3409,1,1,63.0 
18099,1536,3410,1,2,8.0 
18100,1607,3410,1,1,31.0 
18101,1544,3411,1,1,11.0 
18102,1546,3411,1,1,11.0 
18103,1569,3411,1,1,17.0 
18104,1519,3412,1,1,12.0 
18105,1589,3412,1,1,3.0 
18106,1527,3413,1,1,2.0 
18107,1535,3413,1,1,10.0 
18108,1640,3413,1,1,18.0 
18109,1585,3414,1,1,19.0 
18110,1587,3414,1,1,18.0 
18111,1638,3414,2,1,11.0 
18112,1576,3415,1,1,20.0 
18113,1563,3416,1,1,14.0 
18114,1564,3416,1,1,14.0 
18115,1515,3418,1,1,15.0 
18116,1533,3418,1,1,10.0 
18117,1588,3418,1,1,23.0 
18118,1568,3419,1,1,17.0 
18119,1530,3422,2,1,6.0 
18120,1627,3422,1,1,23.0 
18121,1522,3423,1,1,3.0 
18122,1527,3423,1,1,17.0 
18123,1537,3423,1,1,13.0 
18124,1543,3423,1,1,11.0 
18125,1518,3424,1,1,9.0 
18126,1623,3424,1,1,7.0 
18127,1500,3425,1,8,27.0 
18128,1538,3425,1,1,7.0 
18129,1653,3425,1,1,11.0 
18130,1515,3426,1,2,-4.0 
18131,1533,3426,1,1,6.0 
18132,1537,3426,1,1,19.0 
18133,1512,3427,1,1,13.0 
18134,1525,3427,1,1,12.0 
18135,1546,3429,1,1,3.0 
18136,1654,3429,1,1,-1.0 
18137,2439,3429,1,1,28.0 
18138,833,3430,1,1,11.0 
18139,1520,3430,1,1,9.0 
18140,1521,3430,1,1,11.0 
18141,1527,3430,1,1,3.0 
18142,1545,3430,1,1,0.0 
18143,1655,3430,1,1,25.0 
18144,1518,3431,1,1,13.0 
18145,1523,3431,1,1,7.0 
18146,1525,3431,1,1,13.0 
18147,1584,3431,1,1,27.0 
18148,1494,3432,1,1,7.0 
18149,1508,3432,1,1,5.0 
18150,1541,3432,2,1,22.0 
18151,1491,3436,1,1,14.0 
18152,1512,3436,1,1,13.0 
18153,1663,3436,1,1,10.0 
18154,1521,3437,1,1,13.0 
18155,1636,3437,1,1,27.0 
18156,1619,3438,1,1,19.0 
18157,1676,3438,1,1,12.0 
18158,1487,3439,1,1,17.0 
18159,1568,3440,1,1,24.0 
18160,1495,3441,1,1,3.0 
18161,1519,3441,1,1,6.0 
18162,1550,3441,1,1,4.0 
18163,1484,3443,1,1,9.0 
18164,1655,3443,1,1,2.0 
18165,1510,3445,1,1,22.0 
18166,1620,3445,1,1,35.0 
18167,1659,3445,1,1,23.0 
18168,1504,3447,1,1,8.0 
18169,1619,3447,1,1,27.0 
18170,1560,3448,1,1,31.0 
18171,1507,3449,1,1,23.0 
18172,1505,3450,1,1,13.0 
18173,1525,3450,1,1,21.0 
18174,1528,3452,1,1,19.0 
18175,1534,3452,1,1,26.0 
18176,1504,3454,1,1,15.0 
18177,1701,3454,1,1,32.0 
18178,1547,3455,1,1,15.0 
18179,1704,3455,1,1,44.0 
18180,1509,3456,1,1,15.0 
18181,1509,3459,2,22,251.0 
18182,1523,3459,1,1,4.0 
18183,1501,3460,14,2,66.0 
18184,1500,3461,1,1,-15.0 
18185,1667,3464,1,1,18.0 
18186,1495,3466,1,1,19.0 
18187,1844,3468,1,1,17.0 
18188,2391,3472,1,1,13.0 
18189,1494,3475,1,1,28.0 
18190,1489,3477,1,1,31.0 
18191,1669,3479,1,1,23.0 
18192,1684,3480,4,1,57.0 
18193,1683,3482,1,1,13.0 
18194,1562,3484,1,1,15.0 
18195,1486,3492,1,11,58.0 
18196,1478,3494,1,1,7.0 
18197,2468,3494,1,1,49.0 
18198,1531,3504,11,1,53.0 
18199,1569,3504,1,2,14.0 
18200,1450,3508,1,1,6.0 
18201,1516,3509,1,1,32.0 
18202,1657,3514,1,1,1.0 
18203,1472,3515,1,1,16.0 
18204,1610,3516,1,1,27.0 
18205,2220,3519,1,1,11.0 
18206,1461,3520,1,1,9.0 
18207,1538,3521,1,1,5.0 
18208,1673,3522,1,1,20.0 
18209,1465,3524,1,1,6.0 
18210,100,3525,1,1,54.0 
18211,812,3532,1,1,34.0 
18212,723,3533,1,1,37.0 
18213,1523,3533,1,1,24.0 
18214,508,3536,1,1,22.0 
18215,753,3541,1,1,18.0 
18216,1173,3544,1,1,3.0 
18217,1565,3549,1,1,10.0 
18218,100,3558,1,1,54.0 
18219,1602,3568,1,1,5.0 
18220,1602,3569,1,1,20.0 
18221,375,3570,1,1,12.0 
18222,1115,3571,1,1,26.0 
18223,1138,3571,1,1,32.0 
18224,1742,3572,1,1,21.0 
18225,1347,3574,1,1,27.0 
18226,1602,3589,1,1,9.0 
18227,485,3590,1,1,23.0 
18228,1602,3591,1,1,23.0 
18229,1102,3593,1,1,8.0 
18230,1711,3601,1,1,24.0 
18231,1199,3602,1,1,12.0 
18232,100,3603,1,1,59.0 
18233,1587,3605,1,1,13.0 
18234,1236,3612,1,1,50.0 
18235,974,3614,1,1,38.0 
18236,2029,3622,1,1,25.0 
18237,2032,3625,1,1,16.0 
18238,2145,3626,1,1,38.0 
18239,2444,3634,1,1,21.0 
18240,175,3637,1,1,14.0 
18241,2320,3651,1,1,36.0 
18242,1371,3684,1,2,34.0 
18243,1216,3691,1,1,15.0 
18244,1219,3691,1,1,28.0 
18245,2079,3692,1,1,22.0 
18246,100,3693,1,1,72.0 
18247,1497,3694,1,1,20.0 
18248,1574,3702,1,1,14.0 
18249,1574,3703,1,1,27.0 
18250,1391,3705,1,1,33.0 
18251,1192,3708,1,1,9.0 
18252,1615,3712,1,1,7.0 
18253,1619,3713,1,1,8.0 
18254,1622,3713,1,1,17.0 
18255,420,3719,1,1,19.0 
18256,416,3720,1,1,25.0 
18257,1036,3725,1,1,3.0 
18258,253,3728,1,1,23.0 
18259,1646,3737,1,1,25.0 
18260,1652,3741,1,1,29.0 
18261,1126,3742,1,1,20.0 
18262,1127,3742,1,1,12.0 
18263,1128,3742,1,1,14.0 
18264,1649,3743,1,1,23.0 
18265,2246,3752,1,1,27.0 
18266,2248,3754,1,1,55.0 
18267,769,3758,1,1,32.0 
18268,2363,3768,1,1,37.0 
18269,1579,3770,1,1,28.0 
18270,1251,3773,1,1,40.0 
18271,2392,3780,1,1,16.0 
18272,1320,3781,1,1,39.0 
18273,2159,3783,1,1,21.0 
18274,2160,3785,1,1,39.0 
18275,742,3796,1,1,39.0 
18276,1151,3796,1,1,23.0 
18277,2067,3797,1,1,41.0 
18278,1157,3798,1,1,24.0 
18279,2466,3829,1,1,50.0 
18280,2030,3836,1,1,45.0 
18281,1498,3838,1,1,34.0 
18282,594,3851,1,1,23.0 
18283,347,3853,1,6,74.0 
18284,348,3854,1,1,19.0 
18285,487,3856,1,1,63.0 
18286,2283,3863,1,1,34.0 
18287,1607,3864,1,1,30.0 
18288,532,3870,1,1,37.0 
18289,2393,3873,1,1,37.0 
18290,1601,3893,1,1,46.0 
18291,1607,3895,1,1,8.0 
18292,658,3898,1,1,29.0 
18293,386,3899,1,1,36.0 
18294,656,3901,1,1,25.0 
18295,658,3904,1,1,39.0 
18296,600,3905,1,1,15.0 
18297,129,3906,1,1,38.0 
18298,2274,3912,1,1,60.0 
18299,1759,3916,1,1,37.0 
18300,170,3923,1,1,59.0 
18301,172,3927,1,1,24.0 
18302,1629,3951,1,1,31.0 
18303,2153,3951,1,1,31.0 
18304,1851,3958,1,1,33.0 
18305,1888,3961,1,1,25.0 
18306,1509,3978,1,1,17.0 
18307,473,3981,1,1,30.0 
18308,454,3983,1,1,19.0 
18309,1193,3983,1,1,25.0 
18310,452,3984,1,1,23.0 
18311,957,3988,1,1,16.0 
18312,460,3990,1,1,38.0 
18313,1905,3999,1,1,52.0 
18314,1154,4003,1,1,28.0 
18315,1505,4003,1,1,27.0 
18316,572,4004,1,1,18.0 
18317,1509,4007,1,1,18.0 
18318,368,4009,1,1,23.0 
18319,369,4009,1,1,23.0 
18320,849,4011,1,1,30.0 
18321,1765,4015,1,1,24.0 
18322,1767,4018,1,1,40.0 
18323,1208,4036,1,1,16.0 
18324,480,4053,1,1,43.0 
18325,972,4057,1,1,38.0 
18326,2281,4060,1,1,14.0 
18327,2208,4066,1,1,29.0 
18328,568,4073,1,1,17.0 
18329,540,4079,1,1,16.0 
